0.00 0.00 0.00 13.13 0.00 58.85 23.16 0.00 73.47 98.53 0.00 0.00 0.00 0.00 0.00 0.00 58.55 0.00 0.00 0.00 0.00 0.00 53.84 0.00 0.00 0.00 0.00 77.34 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 81.69 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 60.83 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 43.98 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 82.84 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 79.50 0.00 52.17 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 28.89 0.00 0.00 0.00 0.00 0.00 79.35 0.00 0.00 0.00 0.00 0.00 44.15 0.00 0.00 0.00 0.00 0.00 0.00 77.20 0.00 34.87 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 28.40 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72.34 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 41.41 0.00 60.45 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55.76 0.00 0.00
0.00 0.00 28.66 0.00 0.00 0.00 49.80 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 52.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 11.09 0.00 0.00 0.00 0.00 0.00 0.00 0.00 32.04 0.00 0.00 36.14 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 63.59 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 30.13 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 56.92 0.00 0.00 0.00 0.00 0.00 53.92 0.00 0.00 0.00 0.00 0.00 0.00 82.54
0.00 65.20 0.00 0.00 0.00 52.23 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 92.22 0.00 0.00 0.00 0.00 77.21 30.41 0.00 0.00 0.00 0.00 0.00 31.44 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 82.82 68.65 0.00 48.84 0.00 84.13 0.00 0.00 0.00 0.00 0.00 0.00 0.00 85.30 0.00 0.00 0.00 0.00 0.00 77.12 0.00 0.00 0.00 0.00 0.00 28.59 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 52.70 0.00 90.42 0.00 0.00 0.00 0.00 22.20 38.29 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 90.39 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 80.85 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 83.00 0.00 0.00
0.00 0.00 0.00 0.00 33.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 65.97 0.00 55.10 28.11 0.00 0.00 38.19 0.00 0.00 0.00 0.00 0.00 67.93 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 14.71 48.67 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 86.55 0.00 0.00 0.00 0.00 0.00 0.00 66.31 50.66 0.00 0.00 0.00 71.20 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72.63 63.81 0.00 0.00 0.00 0.00 0.00 0.00 51.34 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 56.68 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 76.37 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 88.40 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 95.10 0.00 0.00 0.00 0.00 0.00 42.45 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 84.23 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 52.89 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 70.79 0.00 0.00 0.00 0.00 0.00 0.00 0.00 78.74 0.00 0.00 94.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 51.30 0.00 0.00 0.00 0.00 0.00 12.85 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 61.27 0.00 0.00 62.14 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 53.83 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 92.13 0.00 0.00 0.00 98.50 0.00 0.00 0.00 120.36 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 65.55 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 53.48 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 59.07 0.00 0.00 0.00 0.00 22.80 0.00
0.00 50.75 57.78 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 39.80 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 49.63 0.00 0.00 0.00 0.00 60.51 0.00 0.00
0.00 40.66 0.00 0.00 0.00 0.00 28.39 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 31.86 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 31.81 0.00 60.76 0.00 0.00 61.39 0.00 25.59 0.00 0.00 0.00 0.00 0.00 0.00 0.00
23.90 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 93.44 65.49 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 66.25 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 70.94 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 73.99 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 21.06 0.00 0.00 0.00 0.00 18.03 64.78 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 34.56 0.00 0.00 0.00 0.00 0.00 34.69 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 43.78 0.00 0.00 0.00 0.00 0.00 48.70 0.00 59.39 0.00 0.00 0.00 50.12 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 20.53 0.00 0.00
0.00 0.00 57.92 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72.51 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 60.07 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
10.47 0.00 0.00 0.00 0.00 0.00 0.00 0.00 81.09 0.00 0.00 0.00 0.00 0.00 0.00 0.00 65.74 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 46.20 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 61.26 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 35.72 0.00 0.00 76.84 0.00 0.00 84.16 47.38 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 30.17 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 39.33 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 67.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72.17 0.00 0.00 0.00 62.58 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 22.25 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 34.52 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 36.40 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 60.48 0.00 0.00 55.30 40.36 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 20.81 0.00 24.91 0.00 0.00 0.00 0.00 0.00 57.25
0.00 0.00 38.94 0.00 0.00 0.00 23.26 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 24.82 0.00 0.00 0.00 0.00 0.00 0.00 62.19 0.00 0.00 0.00 0.00 0.00 55.65 0.00 0.00 55.53 73.86 0.00 0.00 0.00 0.00 0.00 70.53 0.00 21.53 0.00 0.00 0.00 52.95 35.20 0.00 0.00
0.00 0.00 68.32 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 77.78 32.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 85.76 0.00 33.44 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 26.30 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 64.98 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 44.75 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 58.29 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 44.46 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 54.72 0.00 0.00 0.00 0.00 85.27 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 66.65 0.00 0.00 0.00 0.00 19.65 0.00 0.00 0.00 72.96 0.00 0.00 33.89 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 0.00 60.60 0.00 0.00 0.00 64.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 36.56 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 71.79 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72.60 0.00 0.00 0.00 0.00 0.00 0.00 0.00
